StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260224,20260225,20260226,20260302,20260303,20260304,20260305,20260306,20260309,20260310,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
3138,耀登,通訊網路業,檢測驗證服務 通訊設備 天線 設備儀器廠商 量測儀器,1,-0.94%,-0.14%,-0.80%,223.154475238528,175.0,-21.58%,2.94%,7.94%,15.00%,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR81%|5058大展台南_DT_M, 9B2q元富屏東_ON_S]",,,,"Hits:1 | Rat:-0.9%
[SELL|ON|WR72%|9349華南板橋_ON_S, 9B23元富三重_ON_XS]",,"20260303: [SELL|Mix|WR81%|5058大展台南_DT_M, 9B2q元富屏東_ON_S]
20260309: [SELL|ON|WR72%|9349華南板橋_ON_S, 9B23元富三重_ON_XS]",0,2,0,1,1,0,0
1313,聯成,塑膠工業,PVC DOP PA 石化業,1,0.20%,0.20%,0.00%,13.262941176470587,12.8,-3.49%,10.00%,-5.19%,-7.78%,,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR72%|9283凱基北門_DT_S, 9B28元富新莊_ON_M]",,,"20260306: [BUY|Mix|WR72%|9283凱基北門_DT_S, 9B28元富新莊_ON_M]",1,1,0,0,1,1,0
3706,神達,電腦及週邊設備業,控股公司 車用電子 行車紀錄器 伺服器 通訊設備 衛星導航 週邊產品 儲存設備 工業電腦 電腦系統業,1,0.18%,0.18%,0.00%,80.80354484225452,80.1,-0.87%,-4.28%,-1.96%,1.84%,,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|SW|WR72%|9A9B永豐中和_SW_L, 9B2Z元富安南_SW_M]",,,"20260306: [BUY|SW|WR72%|9A9B永豐中和_SW_L, 9B2Z元富安南_SW_M]",0,0,2,0,0,1,1
6442,光聖,通訊網路業,連接器 電子零件元件 光通訊 光纖主動元件 光纖被動元件,1,0.09%,0.09%,0.00%,2010.9824315585256,1780.0,-11.49%,-17.79%,-14.42%,-11.06%,,,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR85%|6489福邦新竹_DT_M, 9B25元富台中_ON_M]",,,"20260306: [BUY|Mix|WR85%|6489福邦新竹_DT_M, 9B25元富台中_ON_M]",1,1,0,0,0,2,0
0052,富邦科技,-,,1,0.08%,0.24%,-0.16%,45.28452211682535,45.22,-0.14%,3.79%,7.09%,6.31%,,,,,,,"Hits:2 | Rat:0.2%
[BUY|Mix|WR75%|983U元大頭份_DT_L, 9B2Y元富埔里_SW_S]
[BUY|DT|WR72%|9183群益高雄_DT_S, 9822元大學府_DT_L]","Hits:2 | Rat:0.4%
[BUY|SW|WR81%|981h元大屏生_SW_L, 9B2Z元富安南_SW_M]
[BUY|DT|WR71%|6110台中銀_DT_L, 9B2n元富西松_DT_S]",,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR75%|983U元大頭份_DT_L, 9B2Y元富埔里_SW_S]",,"20260303: [BUY|Mix|WR75%|983U元大頭份_DT_L, 9B2Y元富埔里_SW_S]
20260303: [BUY|DT|WR72%|9183群益高雄_DT_S, 9822元大學府_DT_L]
20260304: [BUY|SW|WR81%|981h元大屏生_SW_L, 9B2Z元富安南_SW_M]
20260304: [BUY|DT|WR71%|6110台中銀_DT_L, 9B2n元富西松_DT_S]
20260309: [BUY|Mix|WR75%|983U元大頭份_DT_L, 9B2Y元富埔里_SW_S]",1,0,1,0,1,0,1
1711,永光,化學工業,染料，顏料 化學工業 其他化工產品 光阻劑 電子化工材料,1,-0.02%,-0.02%,0.00%,27.523529411764702,26.55,-3.54%,-6.54%,-6.18%,-1.06%,,,,,,,,,,"Hits:1 | Rat:-0.0%
[SELL|Mix|WR72%|526A美好中和_DT_XS, 585W統一金門_ON_S]",,,"20260306: [SELL|Mix|WR72%|526A美好中和_DT_XS, 585W統一金門_ON_S]",1,1,0,1,1,0,0
2441,超豐,半導體業,IC封裝 IC測試 IC封裝測試,1,-0.69%,-0.69%,0.00%,87.7,84.5,-3.65%,-10.09%,-5.27%,0.34%,,,,,,,,,,"Hits:1 | Rat:-0.7%
[SELL|Mix|WR83%|9266凱基新豐_DT_M, 9B23元富三重_ON_XS]",,,"20260306: [SELL|Mix|WR83%|9266凱基新豐_DT_M, 9B23元富三重_ON_XS]",1,1,0,1,0,1,0
2308,台達電,電子零組件,汽機車零組件 車用電池 UPS 車用電子 LED LED照明產品 電源供應器 變壓器 無線充電 被動元件 晶片電阻 電感 其他電子零件 散熱風扇馬達 電子零件元件 散熱模組 顯示器 投影機,1,-0.03%,-0.03%,0.00%,1205.2630270104828,1325.0,9.93%,6.85%,14.11%,13.71%,,,,,,,,,,,"Hits:1 | Rat:-0.0%
[SELL|ON|WR81%|700N兆豐埔墘_ON_M, 9869元大新盛_ON_L]",,"20260309: [SELL|ON|WR81%|700N兆豐埔墘_ON_M, 9869元大新盛_ON_L]",0,2,0,0,0,1,1
1304,台聚,塑膠工業,PE ABS PS 石化業 EVA,1,-0.02%,-0.02%,0.00%,14.257575757575758,13.2,-7.42%,-8.33%,-11.46%,-7.29%,,,,,,,,,,,"Hits:1 | Rat:-0.0%
[SELL|ON|WR81%|9209凱基岡山_ON_S, 9B2H元富信義_ON_M]",,"20260309: [SELL|ON|WR81%|9209凱基岡山_ON_S, 9B2H元富信義_ON_M]",0,2,0,0,1,1,0
2457,飛宏,電子零組件,電源供應器 電子零件元件,1,-2.19%,-2.19%,0.00%,26.6643239768588,27.85,4.45%,1.46%,5.10%,4.74%,,,,,,,,,,,"Hits:1 | Rat:-2.2%
[SELL|Mix|WR75%|126D宏遠台南_ON_XS, 8156台新三民_DT_L]",,"20260309: [SELL|Mix|WR75%|126D宏遠台南_ON_XS, 8156台新三民_DT_L]",1,1,0,1,0,0,1
2612,中航,航運,倉儲/貨櫃場 散裝航運 陸運 運輸事業 物流業,1,0.58%,0.58%,0.00%,59.17391304347826,62.0,4.78%,1.64%,0.66%,1.64%,,,,,,,,,,,"Hits:1 | Rat:0.6%
[BUY|SW|WR90%|700D兆豐西螺_SW_XS, 9B2C元富潮州_SW_M]",,"20260309: [BUY|SW|WR90%|700D兆豐西螺_SW_XS, 9B2C元富潮州_SW_M]",0,0,2,1,0,1,0
2354,鴻準,其他電子業,電子零件元件 散熱模組 鎂鋁合金外殼 電子製造服務 電腦系統業,1,0.15%,0.15%,0.00%,51.93193717277487,53.9,3.79%,1.89%,3.02%,3.02%,,,,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|Mix|WR84%|9837元大北港_ON_M, 9B2P元富同大_DT_XS]",,"20260309: [BUY|Mix|WR84%|9837元大北港_ON_M, 9B2P元富同大_DT_XS]",1,1,0,1,0,1,0
2342,茂矽,半導體業,專業晶圓代工 IC製造,1,3.62%,3.62%,0.00%,28.39583333333333,29.95,5.47%,1.53%,6.44%,8.81%,,,,,,,,,,,"Hits:1 | Rat:3.6%
[BUY|Mix|WR75%|1470台灣摩根_SW_M, 982C元大六合_DT_L]",,"20260309: [BUY|Mix|WR75%|1470台灣摩根_SW_M, 982C元大六合_DT_L]",1,0,1,0,0,1,1
8070,長華*,電子通路業,導線架 半導體材料通路商 電子通路 封測服務與材料,1,-0.30%,-0.30%,0.00%,40.8,42.45,4.04%,1.92%,3.84%,5.64%,,,,,,,,,,,"Hits:1 | Rat:-0.3%
[SELL|DT|WR70%|9A9h永豐台南_DT_S, 9B2U元富宜蘭_DT_L]",,"20260309: [SELL|DT|WR70%|9A9h永豐台南_DT_S, 9B2U元富宜蘭_DT_L]",2,0,0,0,1,0,1
1907,永豐餘,造紙工業,衛生清潔用品 化學工業 控股公司 紙漿 工業用紙 文化用紙 家庭用紙 造紙業,1,3.64%,3.64%,0.00%,24.168,24.95,3.24%,-0.20%,-0.80%,0.00%,,,,,,,,,,,"Hits:1 | Rat:3.6%
[BUY|Mix|WR85%|920A凱基板橋_ON_S, 9B2n元富西松_SW_XS]",,"20260309: [BUY|Mix|WR85%|920A凱基板橋_ON_S, 9B2n元富西松_SW_XS]",0,1,1,1,1,0,0
00645,富邦日本,-,,1,-2.41%,-2.41%,0.00%,51.45,51.95,0.97%,0.96%,-0.87%,,,,,,,,,,,,,"Hits:1 | Rat:-2.4%
[SELL|Mix|WR76%|920D凱基市府_ON_M, 9B2Y元富埔里_SW_S]","20260310: [SELL|Mix|WR76%|920D凱基市府_ON_M, 9B2Y元富埔里_SW_S]",0,1,1,0,1,1,0
00673R,期元大S&P原油反1,-,,1,-0.66%,-0.66%,0.00%,18.33710144927536,19.8,7.98%,0.71%,-3.48%,,,,,,,,,,,,,"Hits:1 | Rat:-0.7%
[SELL|ON|WR92%|9867元大民權_ON_S, 9B2I元富嘉義_ON_M]","20260310: [SELL|ON|WR92%|9867元大民權_ON_S, 9B2I元富嘉義_ON_M]",0,2,0,0,1,1,0
00878,國泰永續高股息,-,,1,0.09%,0.09%,0.00%,21.96868579052702,22.3,1.51%,0.94%,0.72%,,,,,,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|DT|WR78%|6451永全南崁_DT_M, 9B27元富林園_DT_XS]","20260310: [BUY|DT|WR78%|6451永全南崁_DT_M, 9B27元富林園_DT_XS]",2,0,0,1,0,1,0
2317,鴻海,其他電子業,電動車 車輛整車 車用電子 連接器 電子零件元件 桌上型電腦 伺服器 筆記型電腦製造 顯示器 通訊設備 衛星通訊設備 手機 手機製造 雲端科技 Internet技術與基礎設施 視訊轉換相關 遊戲機 平板電腦,1,0.13%,0.13%,0.00%,211.8875971319794,216.5,2.18%,1.62%,0.92%,,,,,,,,,,,,,"Hits:1 | Rat:0.1%
[BUY|SW|WR81%|981h元大屏生_SW_L, 9B2Z元富安南_SW_M]","20260310: [BUY|SW|WR81%|981h元大屏生_SW_L, 9B2Z元富安南_SW_M]",0,0,2,0,0,1,1
2408,南亞科,半導體業,DRAM IC生產 IC製造,1,0.49%,0.49%,0.00%,220.04676584637204,231.0,4.98%,9.96%,13.20%,,,,,,,,,,,,,"Hits:1 | Rat:0.5%
[BUY|DT|WR90%|8456康和新竹_DT_L, 9B27元富林園_DT_M]","20260310: [BUY|DT|WR90%|8456康和新竹_DT_L, 9B27元富林園_DT_M]",2,0,0,0,0,1,1
2543,皇昌,建材營造,基礎建設 營造工程,1,-0.29%,-0.29%,0.00%,74.58888888888889,76.9,3.10%,-0.13%,-0.91%,,,,,,,,,,,,,"Hits:1 | Rat:-0.3%
[SELL|ON|WR81%|980a元大中北_ON_S, 9B2S元富基隆_ON_S]","20260310: [SELL|ON|WR81%|980a元大中北_ON_S, 9B2S元富基隆_ON_S]",0,2,0,0,2,0,0
